guid,stories_id,title,url,language,media_id,media_name,collect_date,publish_date,date_is_reliable,facebook_share_count,full_text_rss,inlink_count,outlink_count,media_inlink_count,post_count,snapshots_id,timespans_id,next_link_id
https://www.youtube.com/watch?v=y81kdL9nPqc&feature=youtu.be,1319121476,"Nathalie Loiseau - ""L'urgence climatique, c'est maintenant !""",https://www.youtube.com/watch?v=y81kdL9nPqc&feature=youtu.be,fr,18362,YouTube,2019-06-22 20:34:20.126625,2019-03-28 00:00:00,0,0,0,0,0,0,,3576,499603,766530
https://www.youtube.com/embed/muwBL2_Rc9U,1261991977,François Ruffin vient en Béarn dénoncer le scandale de la Dépakine - YouTube,https://www.youtube.com/embed/muwBL2_Rc9U,fr,18362,YouTube,2019-04-21 04:37:06.347441,2019-04-21 04:37:06.347013,0,0,0,2,0,2,,3576,499603,766530
https://www.youtube.com/embed/HBRpg9hOPeA?feature=oembed,1231012858,Un retraité en larmes dans les bras de Macron au Salon de l'Agriculture - YouTube,https://www.youtube.com/embed/HBRpg9hOPeA?feature=oembed,fr,18362,YouTube,2019-03-22 21:16:22.883174,2019-03-22 21:16:22.882519,0,0,0,2,0,2,,3576,499603,766530
https://www.youtube.com/watch?v=4zEGg-2HzSg&feature=youtu.be,1254048597,La France Gay Pride de Macron le Gai Luron (frustré ?) 🤭 RDP 01/07/18,https://www.youtube.com/watch?v=4zEGg-2HzSg&feature=youtu.be,en,18362,YouTube,2019-04-16 13:19:28.642440,2018-07-01 00:00:00,0,0,0,0,0,0,,3576,499603,766530
https://www.youtube.com/watch?v=Yvi_9MnKPnk,1319103639,PRIVATISATION DU SERVICE PUBLIC | MACRON LÂCHÉ PAR LES SIENS | LES GENDARMES CONTRE CASTANER,https://www.youtube.com/watch?v=Yvi_9MnKPnk,en,18362,YouTube,2019-06-22 19:40:50.472887,2019-03-29 00:00:00,0,0,0,0,0,0,,3576,499603,766530
https://www.youtube.com/embed/a0wWx7n94Cw?version=3&rel=1&fs=1&autohide=2&showsearch=0&showinfo=1&iv_load_policy=1&wmode=transparent,1326047158,Les bêtises du président Macron dans une parodie de Morgan Karlayn - YouTube,https://www.youtube.com/embed/a0wWx7n94Cw?version=3&rel=1&fs=1&autohide=2&showsearch=0&showinfo=1&iv_load_policy=1&wmode=transparent,fr,18362,YouTube,2019-06-30 15:18:52.776481,2019-06-30 15:18:52.776352,0,0,0,1,0,1,,3576,499603,766530
https://www.youtube.com/watch?v=mtW2F8-NXwM&feature=youtu.be,1319123491,"GILETS JAUNES : ""CE QU'ON VEUT, C'EST LA RÉVOLUTION !""",https://www.youtube.com/watch?v=mtW2F8-NXwM&feature=youtu.be,fr,18362,YouTube,2019-06-22 20:36:28.869018,2019-05-26 00:00:00,0,0,0,0,2,0,,3576,499603,766530
https://www.youtube.com/watch?v=JILkcntIbcY&feature=youtu.be,1319103403,La question sur Bannon d'un député LREM a enflammé l'Assemblée,https://www.youtube.com/watch?v=JILkcntIbcY&feature=youtu.be,en,18362,YouTube,2019-06-22 19:40:20.164414,2019-05-21 00:00:00,0,0,0,0,0,0,,3576,499603,766530
https://www.youtube.com/embed/yIwtvbELWw4,1185719127,"Interdit d'interdire : Face aux Gilets jaunes, E. Macron opère-t-il un virage dans sa politique ? - YouTube",https://www.youtube.com/embed/yIwtvbELWw4,fr,18362,YouTube,2019-02-07 11:48:00.804102,2019-02-07 11:48:00.802940,0,0,0,3,0,3,,3576,499603,766530
https://www.youtube.com/watch?v=byaaHRkDV68&feature=youtu.be,1319118093,Yvelines | EUROPÉENNES 2019 : 3 questions à.Eric Andrieu (PS),https://www.youtube.com/watch?v=byaaHRkDV68&feature=youtu.be,fr,18362,YouTube,2019-06-22 20:23:01.200731,2019-05-02 00:00:00,0,0,0,0,0,0,,3576,499603,766530
https://www.youtube.com/watch?v=sRltJENG9i4,1262007330,Jean-Marie Le Pen semble confondre Nationalité et Religion,https://www.youtube.com/watch?v=sRltJENG9i4,fr,18362,YouTube,2019-04-21 05:07:30.682457,2012-01-20 00:00:00,0,0,0,1,0,1,,3576,499603,766530
https://www.youtube.com/watch?v=bFLoMqBqEOk&feature=youtu.be,1319119194,WHIRLPOOL : QUE MACRON REVIENNE AVEC UN GILET JAUNE ! (ft RTL),https://www.youtube.com/watch?v=bFLoMqBqEOk&feature=youtu.be,en,18362,YouTube,2019-06-22 20:32:42.102655,2019-05-29 00:00:00,0,0,0,0,0,0,,3576,499603,766530
https://www.youtube.com/embed/4Lx5iq8LW2k?wmode=opaque,1232696359,"Brégançon: ""Je n'aime pas les piscines je préfère 1.000 fois la mer"", confie Emmanuel Macron - YouTube",https://www.youtube.com/embed/4Lx5iq8LW2k?wmode=opaque,fr,18362,YouTube,2019-03-25 15:53:49.914968,2019-03-25 15:53:49.913364,0,0,0,1,0,1,,3576,499603,766530
https://www.youtube.com/watch?v=Sc1nRweN7Qs&feature=youtu.be,1319117676,Quand Rama Yade dénonçait Emmanuel Macron sur I TELE,https://www.youtube.com/watch?v=Sc1nRweN7Qs&feature=youtu.be,en,18362,YouTube,2019-06-22 20:19:32.451507,2019-04-24 00:00:00,0,0,0,0,0,0,,3576,499603,766530
https://www.youtube.com/embed/v0yOUQlZ4Ls,1304478765,"D'après Marine Le Pen, Emmanuel Macron considère les gilets jaunes comme ""des boulets"" - YouTube",https://www.youtube.com/embed/v0yOUQlZ4Ls,fr,18362,YouTube,2019-06-06 17:52:14.731787,2019-06-06 17:52:14.732420,0,0,0,1,0,1,,3576,499603,766530
https://www.youtube.com/embed/Afex6fxxOog,1325938270,"Claire Guéroult, maire d'Ecrainville, évoque l'école rurale devant Emmanuel Macron - YouTube",https://www.youtube.com/embed/Afex6fxxOog,fr,18362,YouTube,2019-06-30 11:39:10.395813,2019-06-30 11:39:10.394818,0,0,0,1,0,1,,3576,499603,766530
https://www.youtube.com/watch?v=6sgpYxul0XY&feature=youtu.be,1252658411,Marine Le Pen dénonce la préférence étrangère et défend la priorité nationale,https://www.youtube.com/watch?v=6sgpYxul0XY&feature=youtu.be,fr,18362,YouTube,2019-04-15 14:03:18.110393,2018-04-25 00:00:00,0,0,0,1,0,1,,3576,499603,766530
https://www.youtube.com/watch?v=1MIa_dSBqw4&feature=youtu.be,1319234138,Démantèlement de la Cabane des Gilets Jaunes de Commercy,https://www.youtube.com/watch?v=1MIa_dSBqw4&feature=youtu.be,fr,18362,YouTube,2019-06-23 01:04:20.889352,2019-03-21 00:00:00,0,0,0,0,0,0,,3576,499603,766530
https://www.youtube.com/watch?v=zLs5AptofLM,1185372088,"Stéphane Ravier : «Cette loi anti-casseurs n’est pas anti-casseurs, elle est anti-Gilets jaunes»",https://www.youtube.com/watch?v=zLs5AptofLM,en,18362,YouTube,2019-02-07 03:54:53.074829,2019-02-05 00:00:00,0,64,0,1,0,1,,3576,499603,766530
https://www.youtube.com/embed/XcGzkNjKVjE,1185559320,"Le discours de Macron en réponse aux Gilets Jaunes n'a pas convaincu 76% des Français (LCI,27/11/18) - YouTube",https://www.youtube.com/embed/XcGzkNjKVjE,fr,18362,YouTube,2019-02-07 07:39:52.607356,2019-02-07 07:39:52.606303,0,0,0,2,0,2,,3576,499603,766530
